Dimension:4x14170
RThighAng,LThighAng,RShankAng,LShankAng,
 -2.662094116100, -1.785795683392, -3.976091929271,-32.525838871928,
 -2.662257073903, -1.785569922981, -3.979292108045,-32.529424473551,
 -2.661857091724, -1.784738672570, -3.981873303171,-32.533309230747,
 -2.661947067775, -1.783289510729, -3.984344527054,-32.537610527365,
 -2.661947067775, -1.783289510729, -3.984344527054,-32.537610527365,
 -2.664516269466, -1.779198361580, -3.989820293502,-32.547855945980,
 -2.665858848356, -1.776405787193, -3.991849812468,-32.552602554789,
 -2.667471618598, -1.772967726216, -3.993970191069,-32.557892415209,
 -2.669536782852, -1.769797764067, -3.995940752352,-32.563195193820,
 -2.671496273517, -1.766057571892, -3.997984951953,-32.568317443404,
 -2.673222296843, -1.762195025132, -3.999710277609,-32.573418842078,
 -2.674827938282, -1.759417960715, -3.998770994365,-32.578735445300,
 -2.676329539069, -1.755698223260, -4.000204789040,-32.583636723531,
 -2.678360239990, -1.751403074909, -4.002073506008,-32.588518190097,
 -2.680177822820, -1.747645038139, -4.004274818924,-32.593693969364,
 -2.682316267197, -1.744023668008, -4.006134739685,-32.597893841579,
 -2.683896197422, -1.740268545865, -4.008002539347,-32.601892157860,
 -2.685520824778, -1.737024667210, -4.010158973778,-32.606089078639,
 -2.687064498241, -1.733964425719, -4.012124808887,-32.610004345130,
 -2.688541181309, -1.731054346597, -4.014440302877,-32.614252137182,
 -2.689587539369, -1.728483773261, -4.016120207994,-32.618336396512,
 -2.690479782449, -1.726625889544, -4.018345785316,-32.621853588082,
 -2.690680072404, -1.724644261796, -4.021008525747,-32.625292748010,
 -2.690911026292, -1.722910299950, -4.022992587796,-32.628412649417,
 -2.691178324143, -1.721764065412, -4.025003474343,-32.631332793755,
 -2.691281626057, -1.720605734786, -4.027176791698,-32.634498126496,
 -2.691809165449, -1.719543372227, -4.030744660898,-32.640938157540,
 -2.691950598325, -1.719591687323, -4.032614930102,-32.643538697452,
 -2.691950598325, -1.719591687323, -4.032614930102,-32.643538697452,
 -2.693010595825, -1.720756593157, -4.035394546089,-32.648398781892,
 -2.693299008564, -1.721463814147, -4.037252852427,-32.650891343196,
 -2.693714333627, -1.722200605251, -4.038898808037,-32.652977109220,
 -2.695344887534, -1.724540894832, -4.041122340858,-32.656920718099,
 -2.696223225330, -1.726040396139, -4.042806013290,-32.659206283824,
 -2.696787844577, -1.727790364228, -4.044226795178,-32.661511185311,
 -2.697420226375, -1.730001799096, -4.044843442530,-32.663506043640,
 -2.698837087682, -1.732253775617, -4.045676220102,-32.665688062569,
 -2.699840740618, -1.735221979391, -4.046720564797,-32.667378350034,
 -2.701294912690, -1.741468811533, -4.048786669471,-32.670492715973,
 -2.701869044436, -1.744450943917, -4.049517631579,-32.672453891521,
 -2.702526232206, -1.747773511008, -4.050459237876,-32.674985888862,
 -2.703580535735, -1.751294032725, -4.051307030283,-32.676540049506,
 -2.704008559572, -1.754730760576, -4.051719012061,-32.678585133041,
 -2.704637909035, -1.758534414708, -4.051845795107,-32.681001048202,
 -2.704637909035, -1.758534414708, -4.051845795107,-32.681001048202,
 -2.704910969363, -1.766256269798, -4.053134938451,-32.683882815650,
 -2.704655328102, -1.770235187980, -4.052988102759,-32.684720459498,
 -2.704921122780, -1.774118589395, -4.053542424273,-32.686694516337,
 -2.705512936659, -1.778467087393, -4.053886828313,-32.687684696020,
 -2.705923283385, -1.782884991668, -4.054312883745,-32.688951691006,
 -2.706602863119, -1.787477849328, -4.054066988819,-32.690015386880,
 -2.707292380723, -1.791985670480, -4.053996310695,-32.690225837965,
 -2.708461665143, -1.796625461376, -4.053754917693,-32.690949636187,
 -2.709213662363, -1.801198169807, -4.054034236745,-32.691599184473,
 -2.709935371947, -1.805143771932, -4.054453385086,-32.692862042114,
 -2.710413650593, -1.810527308680, -4.052123609077,-32.694752718752,
 -2.710118840006, -1.814966273971, -4.051747346965,-32.696946565228,
 -2.709905367145, -1.819066528109, -4.052229242489,-32.699646198042,
 -2.709875079725, -1.823006197122, -4.052644510408,-32.702589899096,
 -2.709430128215, -1.830012756411, -4.054087750551,-32.709003624979,
 -2.709365205013, -1.832294550961, -4.054832156682,-32.712320601370,
 -2.709365205013, -1.832294550961, -4.054832156682,-32.712320601370,
 -2.710119105200, -1.836546825924, -4.056587573437,-32.718576119458,
 -2.710378586828, -1.837937061765, -4.057827309243,-32.721359579376,
 -2.710381574104, -1.838952650630, -4.059182540286,-32.723677325547,
 -2.710032517261, -1.840682324950, -4.060855944471,-32.728482687550,
 -2.709558995492, -1.841637715599, -4.061704659061,-32.731175792805,
 -2.709558995492, -1.841637715599, -4.061704659061,-32.731175792805,
 -2.708282080660, -1.843471534607, -4.063892852636,-32.737276736345,
 -2.706793183468, -1.844347715322, -4.065386798955,-32.740570329933,
 -2.706166005789, -1.846143233776, -4.066256388489,-32.743607092538,
 -2.705691006291, -1.847944895834, -4.067163047525,-32.747144726469,
 -2.705429092800, -1.849684666057, -4.068114682266,-32.750405731054,
 -2.705894378155, -1.851045819596, -4.069907599537,-32.753725987233,
 -2.706585232396, -1.853056264912, -4.070292331295,-32.757268973273,
 -2.707766144282, -1.854463846615, -4.071615736436,-32.761237916909,
 -2.709702211225, -1.856870785089, -4.072568277150,-32.765473557710,
 -2.711552127672, -1.858965669408, -4.073924635482,-32.769733951882,
 -2.711552127672, -1.858965669408, -4.073924635482,-32.769733951882,
 -2.715722355739, -1.862705200514, -4.077166839792,-32.777477390537,
 -2.717434068506, -1.864491291241, -4.078612985732,-32.781519203877,
 -2.718642425569, -1.866474688525, -4.080314154765,-32.784918404634,
 -2.718642425569, -1.866474688525, -4.080314154765,-32.784918404634,
 -2.719640330373, -1.872588023087, -4.086020332663,-32.794484620673,
 -2.719613008648, -1.874389548829, -4.087951897601,-32.797630445529,
 -2.719613008648, -1.874389548829, -4.087951897601,-32.797630445529,
 -2.718281518749, -1.880260398862, -4.092709376790,-32.806972717119,
 -2.718281518749, -1.880260398862, -4.092709376790,-32.806972717119,
 -2.716944422393, -1.885268696803, -4.095768087343,-32.813538393723,
 -2.717131536680, -1.887177841491, -4.097635381740,-32.816821861975,
 -2.717505230272, -1.889268695805, -4.099744263755,-32.820637060275,
 -2.718658463554, -1.891238734022, -4.101278491309,-32.824236677455,
 -2.719997669141, -1.892541790727, -4.102675082508,-32.827800679001,
 -2.721073544233, -1.893298808446, -4.104134783621,-32.832230681643,
 -2.721073544233, -1.893298808446, -4.104134783621,-32.832230681643,
 -2.726684583557, -1.894252122851, -4.108031306187,-32.845533923097,
 -2.727913645033, -1.894975556022, -4.109737909836,-32.849018047930,
 -2.727913645033, -1.894975556022, -4.109737909836,-32.849018047930,
 -2.731196427767, -1.896566940311, -4.112956164518,-32.854800166220,
 -2.732418420394, -1.899472513954, -4.112128555726,-32.856593850842,
 -2.733740024177, -1.901557071094, -4.113918989494,-32.858806157417,
 -2.734571828492, -1.903766645545, -4.115624871450,-32.860624404461,
 -2.734741491158, -1.906242833192, -4.117268901363,-32.862224278633,
 -2.735255675217, -1.909030253276, -4.118916563927,-32.864006471412,
 -2.735255675217, -1.909030253276, -4.118916563927,-32.864006471412,
 -2.735492448502, -1.911315646400, -4.120058658466,-32.865818726436,
 -2.735181533972, -1.913671511456, -4.120941636123,-32.867876470558,
 -2.735324478594, -1.916236177558, -4.121541573710,-32.869948472673,
 -2.734893563927, -1.918237517470, -4.121949990720,-32.872769042615,
 -2.734566295564, -1.920392333601, -4.122671584229,-32.875316140618,
 -2.734152425674, -1.922239883464, -4.122826303396,-32.878266769805,
 -2.734443502472, -1.923786551392, -4.123070760442,-32.881273108324,
 -2.734864771133, -1.924336651796, -4.122823002353,-32.884332304549,
 -2.735345844928, -1.925586474662, -4.122605228634,-32.887639506712,
 -2.736280829172, -1.926185410632, -4.122071160204,-32.891227760096,
 -2.737052926604, -1.926246601289, -4.121578580879,-32.894924711506,
 -2.737052926604, -1.926246601289, -4.121578580879,-32.894924711506,
 -2.738607751816, -1.925753363255, -4.120215777444,-32.902081464521,
 -2.739154035631, -1.925713508523, -4.120042875496,-32.904913280340,
 -2.739209762556, -1.925071797622, -4.119826231955,-32.907014688664,
 -2.739165434268, -1.924895744445, -4.119909493441,-32.909130932176,
 -2.739022403352, -1.924488613616, -4.120081618023,-32.910737220670,
 -2.738955055928, -1.924264173681, -4.119658787874,-32.912807752551,
 -2.739282570280, -1.923700200866, -4.119552542126,-32.914964280403,
 -2.738847986554, -1.923072483639, -4.119266986444,-32.917445735011,
 -2.738355119387, -1.922947525071, -4.119368219833,-32.919985941565,
 -2.737727603268, -1.922739732458, -4.119612960945,-32.922463773684,
 -2.736340613122, -1.922555356164, -4.118778128137,-32.928554131483,
 -2.735553304857, -1.922604684438, -4.118234729176,-32.931501746116,
 -2.735553304857, -1.922604684438, -4.118234729176,-32.931501746116,
 -2.733603732588, -1.921870932852, -4.116795434747,-32.938394798926,
 -2.732628500349, -1.921876795376, -4.115804262067,-32.942189937219,
 -2.731482370720, -1.921799498842, -4.114253859920,-32.944926556003,
 -2.729712815882, -1.920915862872, -4.111414951413,-32.949948719587,
 -2.728592049197, -1.920722483028, -4.110480962242,-32.952175767862,
 -2.728340425702, -1.920531327625, -4.109032928089,-32.954248427513,
 -2.727692673668, -1.920483802510, -4.108201506327,-32.955746387600,
 -2.727563483267, -1.920416298215, -4.106894307935,-32.956346416378,
 -2.726957924954, -1.919985327830, -4.105695076409,-32.956826624113,
 -2.726604928857, -1.918402595880, -4.102532069106,-32.957280262611,
 -2.725951920394, -1.917494643463, -4.100864429677,-32.958183676632,
 -2.725630679763, -1.916750437009, -4.099912692977,-32.958529966515,
 -2.723463059792, -1.914566102894, -4.097168106930,-32.960370086604,
 -2.722496211497, -1.912779771006, -4.095505391150,-32.961981762733,
 -2.721337115461, -1.912368506852, -4.091628838019,-32.963069195766,
 -2.719825727066, -1.910539473485, -4.090203579235,-32.964229207721,
 -2.717482075824, -1.909163717952, -4.088745530181,-32.964876663229,
 -2.715167960191, -1.907621836097, -4.087365156410,-32.964920197677,
 -2.713434829363, -1.905988655107, -4.086124773676,-32.964658993171,
 -2.711587135864, -1.904755151506, -4.084915926796,-32.963854646037,
 -2.709040764067, -1.903488798629, -4.083569789367,-32.963172440376,
 -2.707777793493, -1.902651538051, -4.082068740730,-32.962574897003,
 -2.705841174356, -1.901439355157, -4.080352503228,-32.961447105118,
 -2.703695891038, -1.900301976771, -4.079129109136,-32.960370154406,
 -2.701256475293, -1.899335824058, -4.078005922626,-32.959063249983,
 -2.701256475293, -1.899335824058, -4.078005922626,-32.959063249983,
 -2.694916155188, -1.898446693605, -4.074505326971,-32.954245690008,
 -2.692273747239, -1.897863632329, -4.072567854338,-32.952470205174,
 -2.689928460617, -1.897355546821, -4.070532515526,-32.950587090201,
 -2.687386616057, -1.896890261858, -4.068156140336,-32.949109868417,
 -2.684992789799, -1.896433069874, -4.065975569966,-32.948153374408,
 -2.683674891432, -1.895962188948, -4.063431218929,-32.946838270518,
 -2.682404045221, -1.896131787618, -4.061682003445,-32.946103091827,
 -2.681224944403, -1.896635545702, -4.059281122078,-32.945255753412,
 -2.679946594810, -1.897046111576, -4.057161569198,-32.944588026539,
 -2.678792277514, -1.896754756723, -4.054718039017,-32.943912877398,
 -2.677979120803, -1.897115094549, -4.052339578622,-32.943033235458,
 -2.676933012644, -1.897507297528, -4.050025250096,-32.941878694831,
 -2.675679816697, -1.897630805318, -4.047684637457,-32.940602086236,
 -2.675679816697, -1.897630805318, -4.047684637457,-32.940602086236,
 -2.673384598474, -1.897593763933, -4.041943360885,-32.937394231115,
 -2.672223744992, -1.897639959039, -4.039626103698,-32.935237903335,
 -2.670978019176, -1.897892871290, -4.036963005384,-32.933767584071,
 -2.667956437806, -1.896861766816, -4.031552973397,-32.931258680295,
 -2.666420035757, -1.896523737933, -4.028865876597,-32.930304762868,
 -2.664502301158, -1.896002314936, -4.026023944377,-32.930058069533,
 -2.662866679568, -1.894784404615, -4.023191381798,-32.929157222391,
 -2.661029165297, -1.893482769821, -4.020231731161,-32.928605723330,
 -2.658884998815, -1.891963454442, -4.017813948880,-32.928431852055,
 -2.658884998815, -1.891963454442, -4.017813948880,-32.928431852055,
 -2.654877011597, -1.887653971688, -4.012187013168,-32.927973855951,
 -2.652386842619, -1.885440022515, -4.009049475713,-32.928218975233,
 -2.650102248404, -1.882579960872, -4.006143644832,-32.928393065976,
 -2.647715479028, -1.880108341973, -4.003263790969,-32.928394023470,
 -2.645711658270, -1.877475534043, -4.000207131491,-32.928153878036,
 -2.643080361796, -1.874873636954, -3.997314077018,-32.927697977810,
 -2.641111856758, -1.871858519763, -3.994149556167,-32.927802629863,
 -2.638632045281, -1.868924003568, -3.991101671517,-32.928298606999,
 -2.635680280819, -1.866513593116, -3.987839347795,-32.929112579300,
 -2.634165449017, -1.863587396819, -3.984713549360,-32.930325887117,
 -2.632796057399, -1.860612233594, -3.980957640518,-32.931422497993,
 -2.631547597092, -1.858466591566, -3.975159341800,-32.932088331461,
 -2.630601489620, -1.855580639459, -3.971831895431,-32.933264984069,
 -2.629905273346, -1.852563694716, -3.968550288899,-32.933694246319,
 -2.627486854816, -1.845960652694, -3.961982057531,-32.934141989435,
 -2.626050443723, -1.842460891983, -3.958723419994,-32.933605837361,
 -2.626050443723, -1.842460891983, -3.958723419994,-32.933605837361,
 -2.622431937246, -1.833694912752, -3.948646179524,-32.932791711478,
 -2.620809901027, -1.830537193330, -3.945299394633,-32.933323514977,
 -2.620809901027, -1.830537193330, -3.945299394633,-32.933323514977,
 -2.617814095274, -1.820941561644, -3.932179299482,-32.937499462623,
 -2.617014950265, -1.817545483278, -3.927270344082,-32.938538285400,
 -2.616082301350, -1.813720466605, -3.922395202350,-32.939955214862,
 -2.614840833788, -1.809950706902, -3.917630962855,-32.941330227191,
 -2.613875433660, -1.806131467739, -3.913099273031,-32.941777725873,
 -2.613064954527, -1.802265195318, -3.909175025602,-32.943233710135,
 -2.612683010320, -1.797908346267, -3.904389145413,-32.944154095090,
 -2.612001877425, -1.793789763229, -3.899743337217,-32.945406728199,
 -2.611308160792, -1.790018705002, -3.894753023389,-32.946656876518,
 -2.610374767046, -1.786185013856, -3.889917976084,-32.947087134293,
 -2.609940699830, -1.782921900725, -3.885034384943,-32.947382252805,
 -2.609888900180, -1.780189061588, -3.880038094148,-32.947267666165,
 -2.609888900180, -1.780189061588, -3.880038094148,-32.947267666165,
 -2.609505954465, -1.777812523312, -3.875007652900,-32.947806979577,
 -2.609341424119, -1.775219316163, -3.870185070974,-32.947648428749,
 -2.609516257376, -1.772959295721, -3.865030311076,-32.947737493074,
 -2.609648623899, -1.770436176698, -3.860271591684,-32.948287956736,
 -2.609962873226, -1.768517903291, -3.855050150340,-32.948931419670,
 -2.610113458491, -1.765963552969, -3.849837539895,-32.948922094092,
 -2.610162961914, -1.764275286733, -3.844491391190,-32.949767945340,
 -2.610523989555, -1.762228295609, -3.839063034216,-32.950265918361,
 -2.611548069922, -1.756827371635, -3.827528737236,-32.950574271732,
 -2.612925605902, -1.753975233617, -3.821950222351,-32.951024919211,
 -2.614418375967, -1.750072769904, -3.815525697458,-32.950759396366,
 -2.616134360718, -1.745908481516, -3.808875418998,-32.950525046377,
 -2.618624045252, -1.741091560567, -3.803047921012,-32.950891414663,
 -2.620570924219, -1.735783798432, -3.797358954242,-32.950977530114,
 -2.622752129625, -1.729489116380, -3.792274445940,-32.951149421476,
 -2.625050019298, -1.722670200104, -3.786120638669,-32.951050761932,
 -2.627959022348, -1.715596301404, -3.780496230908,-32.951049091425,
 -2.631162184821, -1.708647682342, -3.774942680988,-32.951563420534,
 -2.631162184821, -1.708647682342, -3.774942680988,-32.951563420534,
 -2.631162184821, -1.708647682342, -3.774942680988,-32.951563420534,
 -2.638675876950, -1.680579851718, -3.754499449640,-32.952425417254,
 -2.638907236658, -1.674183764872, -3.749851749719,-32.951976899822,
 -2.638268997295, -1.667735341374, -3.745795876593,-32.951625142059,
 -2.638268997295, -1.667735341374, -3.745795876593,-32.951625142059,
 -2.630438412261, -1.649271235468, -3.735312126926,-32.949473917766,
 -2.626757578532, -1.643555781965, -3.732252711014,-32.949305157156,
 -2.619023806563, -1.633384014092, -3.726850748689,-32.948085991855,
 -2.615758896800, -1.628507446991, -3.725045243152,-32.946972384935,
 -2.611278189331, -1.623613750505, -3.722659507709,-32.946529776444,
 -2.603946571464, -1.615073353064, -3.719025284725,-32.947517456243,
 -2.600605613697, -1.610817716409, -3.717297104846,-32.948960711557,
 -2.594771343871, -1.602939538953, -3.714180707872,-32.951990821856,
 -2.591951286175, -1.600070575555, -3.712123277482,-32.953204899448,
 -2.588946309111, -1.597058273539, -3.709916088613,-32.953531455238,
